race_year,gender,age,finish_time
2019,F,71,4:44:01
2019,F,74,4:49:48
2019,F,71,4:44:16
2019,F,74,4:46:45
2019,F,73,4:40:44
2019,F,70,4:48:12
2019,F,76,4:59:44
2019,F,77,5:00:15
2019,F,75,4:57:23
2019,F,78,4:57:33
2019,F,76,5:01:20
2019,F,78,4:58:49
2019,F,78,5:04:36
2019,F,77,4:54:31
2019,F,78,4:57:18
2019,F,76,5:01:14
2019,F,75,5:03:33
2019,F,75,4:59:37
2019,F,77,5:05:30
2019,F,77,5:03:15
2019,F,75,4:58:48
2019,F,78,5:00:16
2019,F,76,5:01:45
2019,F,77,4:58:01
2019,F,77,5:03:04
2019,F,79,4:59:44
2019,F,78,5:01:49
2019,F,76,5:03:04
2019,F,76,4:59:19
2019,F,79,5:03:07
2019,F,75,4:55:18
2019,F,78,5:01:57
2019,F,77,4:55:19
2019,F,79,5:03:30
2019,F,77,4:59:15
2019,F,79,5:03:42
2019,F,75,5:04:25
2019,F,76,5:00:16
2019,F,77,4:58:50
2019,F,79,5:03:38
2019,F,79,4:57:13
2019,F,77,5:02:55
2019,F,79,5:00:34
2019,F,78,4:59:40
2019,F,79,4:59:12
2019,F,79,5:05:21
2019,F,79,4:56:15
2019,F,77,4:59:00
2019,F,76,5:01:58
2019,F,77,5:03:26
2019,F,79,5:05:06
2019,F,75,5:04:12
2019,F,76,4:59:17
2019,F,77,5:01:36
2019,F,78,5:03:29
2019,F,76,5:02:23
2019,F,76,4:56:31
2019,F,76,5:01:31
2019,F,78,5:02:29
2019,F,76,4:57:14
2019,F,75,4:59:23
2019,F,79,5:00:37
2019,F,76,5:02:02
2019,F,78,5:04:39
2019,F,76,5:03:18
2019,F,78,5:02:10
2019,F,78,5:00:50
2019,F,75,4:59:49
2019,F,75,4:59:00
2019,F,76,4:59:51
2019,F,75,5:00:00
2019,F,79,5:03:22
2019,F,79,5:06:30
2019,F,75,5:02:23
2019,F,76,5:03:15
2019,F,79,5:02:33
2019,F,77,5:01:15
2019,F,77,5:04:06
2019,F,75,5:03:38
2019,F,76,5:00:48
2019,F,76,5:00:18
2019,F,77,5:02:22
2019,F,78,4:59:21
2019,F,77,5:01:18
2019,F,76,5:03:15
2019,F,77,5:00:23
2019,F,77,4:55:46
2019,F,77,5:02:06
2019,F,79,4:57:24
2019,F,78,4:57:16
2019,F,79,4:56:06
2019,F,76,5:02:41
2019,F,77,4:55:24
2019,F,75,5:00:00
2019,F,79,5:01:50
2019,F,77,5:00:44
2019,F,79,4:59:19
2019,F,75,5:00:49
2019,F,78,5:01:17
2019,F,77,4:57:10
2019,F,79,5:02:38
2019,F,77,5:03:14
2019,F,75,4:58:41
2019,F,78,4:58:32
2019,F,78,4:57:40
2019,F,75,5:03:42
2019,F,75,4:57:32
2019,F,76,4:59:17
2019,F,78,4:55:58
2019,F,78,5:03:42
2019,F,75,5:00:17
2019,F,76,5:01:27
2019,F,79,5:04:34
2019,F,79,5:02:32
2019,F,75,4:57:28
2019,F,78,5:01:45
2019,F,79,5:02:35
2019,F,75,4:58:11
2019,F,76,4:58:11
2019,F,76,4:57:52
2019,F,78,5:02:56
2019,F,78,5:00:47
2019,F,77,4:58:03
2019,F,77,5:02:16
2019,F,75,5:02:32
2019,F,78,4:58:12
2019,F,81,5:21:28
2019,F,81,5:16:26
2019,F,82,5:17:34
2019,F,84,5:18:39
2019,F,84,5:17:22
2019,F,83,5:16:06
2019,F,84,5:16:22
2019,F,81,5:19:26
2019,F,82,5:16:56
2019,F,84,5:10:16
2019,F,83,5:18:23
2019,F,83,5:20:00
2019,F,81,5:15:20
2019,F,80,5:14:05
2019,F,81,5:14:16
2019,F,82,5:18:22
2019,F,81,5:12:50
2019,F,82,5:17:52
2019,F,81,5:18:49
2019,F,85,5:17:13
2019,F,85,5:15:56
2019,F,81,5:13:40
2019,F,84,5:13:45
2019,F,82,5:15:57
2019,F,84,5:13:13
2019,F,85,5:15:55
2019,F,84,5:13:06
2019,F,82,5:19:21
2019,F,82,5:20:00
2019,F,84,5:13:31
2019,F,82,5:19:04
2019,F,80,5:16:15
2019,F,82,5:15:55
2019,F,82,5:17:00
2019,F,80,5:16:49
2019,F,81,5:12:07
2019,F,82,5:22:35
2019,F,85,5:13:20
2019,F,82,5:09:31
2019,F,83,5:15:31
2019,F,81,5:15:48
2019,F,81,5:13:53
2019,F,81,5:10:46
2019,F,80,5:18:53
2019,F,80,5:15:20
2019,F,82,5:15:51
2019,F,83,5:13:56
2019,F,80,5:15:22
2019,F,85,5:13:58
2019,F,82,5:17:05
2019,F,85,5:15:31
2019,F,84,5:17:36
2019,F,82,5:17:40
2019,F,81,5:16:13
2019,F,81,5:15:53
2019,F,81,5:18:43
2019,F,83,5:11:28
2019,F,82,5:15:48
2019,F,82,5:19:25
2019,F,80,5:12:54
2019,F,84,5:17:32
2019,F,85,5:14:40
2019,F,83,5:15:37
2019,F,80,5:14:55
2019,F,80,5:15:08
2019,F,84,5:17:02
2019,F,81,5:15:36
2019,F,82,5:10:13
2019,F,85,5:21:56
2019,F,84,5:15:35
2019,F,82,5:14:35
2019,F,84,5:18:24
2019,F,81,5:19:00
2019,F,80,5:09:51
2019,F,82,5:16:27
2019,F,84,5:10:17
2019,F,81,5:14:12
2019,F,85,5:15:46
2019,F,81,5:14:31
2019,F,83,5:14:06
2019,F,81,5:12:32
2019,F,83,5:14:31
2019,F,81,5:15:23
2019,F,81,5:15:21
2019,F,80,5:11:53
2019,F,81,5:13:33
2019,F,80,5:18:50
2019,F,84,5:17:19
2019,F,84,5:14:42
2019,F,84,5:17:09
2019,F,81,5:16:21
2019,F,81,5:18:25
2019,F,81,5:16:21
2019,F,80,5:14:34
2019,F,80,5:13:21
2019,F,82,5:16:07
2019,F,80,5:09:55
2019,F,83,5:16:03
2019,F,83,5:07:15
2019,F,82,5:13:03
2019,F,80,5:14:24
2019,F,85,5:16:58
2019,F,81,5:23:29
2019,F,84,5:16:10
2019,F,85,5:15:14
2019,F,85,5:10:45
2019,F,83,5:19:30
2019,F,83,5:10:39
2019,F,84,5:16:22
2019,F,84,5:14:03
2019,F,84,5:22:31
2019,F,85,5:15:15
2019,F,81,5:16:23
2019,F,80,5:13:45
2019,F,83,5:15:11
2019,F,83,5:18:42
2019,F,85,5:13:10
2019,F,81,5:13:22
2019,F,80,5:14:03
2019,F,84,5:13:04
2019,M,30,2:58:30
2019,M,25,2:52:24
2019,M,21,2:52:15
2019,M,34,2:54:50
2019,M,22,2:58:24
2019,M,28,2:55:52
2019,M,28,2:57:32
2019,M,28,2:52:08
2019,M,32,2:54:52
2019,M,23,2:54:22
2019,M,25,2:56:35
2019,M,34,3:00:51
2019,M,26,2:57:59
2019,M,21,2:58:23
2019,M,18,2:54:28
2019,M,27,2:55:21
2019,M,20,2:57:41
2019,M,29,2:57:04
2019,M,26,2:50:59
2019,M,31,2:58:16
2019,M,19,2:58:13
2019,M,31,2:56:01
2019,M,32,2:57:22
2019,M,24,2:56:52
2019,M,28,2:54:33
2019,M,22,2:50:50
2019,M,27,3:00:04
2019,M,34,2:55:53
2019,M,18,2:55:50
2019,M,27,2:55:47
2019,M,28,2:55:41
2019,M,22,2:56:50
2019,M,20,2:52:55
2019,M,20,2:57:06
2019,M,19,2:55:58
2019,M,31,2:55:34
2019,M,27,2:55:15
2019,M,32,2:56:23
2019,M,25,2:53:15
2019,M,27,2:55:14
2019,M,34,2:54:59
2019,M,24,2:56:08
2019,M,26,2:58:14
2019,M,29,2:57:34
2019,M,28,2:58:26
2019,M,34,2:55:06
2019,M,32,2:57:31
2019,M,27,2:58:22
2019,M,27,2:54:56
2019,M,31,2:54:09
2019,M,30,3:00:24
2019,M,32,2:50:58
2019,M,34,2:55:29
2019,M,30,2:55:53
2019,M,20,2:53:03
2019,M,26,2:55:31
2019,M,18,2:57:13
2019,M,21,2:49:53
2019,M,21,2:58:35
2019,M,29,2:56:07
2019,M,24,2:53:29
2019,M,32,2:58:51
2019,M,28,2:56:10
2019,M,34,2:54:36
2019,M,18,2:49:09
2019,M,20,2:58:11
2019,M,31,2:55:52
2019,M,19,2:53:51
2019,M,22,2:55:07
2019,M,28,2:58:28
2019,M,25,2:54:37
2019,M,32,2:55:30
2019,M,20,2:54:36
2019,M,19,2:52:22
2019,M,33,2:53:08
2019,M,28,2:54:26
2019,M,20,2:54:53
2019,M,22,2:58:39
2019,M,21,2:55:50
2019,M,34,2:54:56
2019,M,23,2:56:17
2019,M,24,2:55:11
2019,M,34,2:57:28
2019,M,19,2:51:38
2019,M,32,2:49:54
2019,M,31,2:56:51
2019,M,19,2:54:38
2019,M,23,2:56:08
2019,M,33,2:52:20
2019,M,25,2:54:24
2019,M,30,2:55:33
2019,M,20,2:56:18
2019,M,31,2:55:06
2019,M,23,2:58:18
2019,M,22,2:53:51
2019,M,20,2:57:29
2019,M,31,2:54:23
2019,M,22,2:55:38
2019,M,28,2:52:38
2019,M,27,2:55:37
2019,M,24,2:52:27
2019,M,23,2:58:04
2019,M,18,2:53:55
2019,M,29,2:55:48
2019,M,26,2:55:10
2019,M,33,2:55:34
2019,M,21,2:52:59
2019,M,27,3:00:57
2019,M,18,2:54:35
2019,M,18,2:59:46
2019,M,25,2:52:07
2019,M,34,3:00:50
2019,M,29,2:58:42
2019,M,21,3:00:06
2019,M,32,2:51:21
2019,M,23,2:59:02
2019,M,24,2:55:06
2019,M,26,2:57:03
2019,M,33,3:00:31
2019,M,28,2:56:20
2019,M,39,3:01:36
2019,M,35,3:03:50
2019,M,36,3:01:02
2019,M,35,2:57:20
2019,M,37,3:01:13
2019,M,38,2:58:49
2019,M,39,3:00:14
2019,M,39,3:01:45
2019,M,35,2:52:32
2019,M,35,3:00:43
2019,M,37,3:02:32
2019,M,35,3:02:00
2019,M,39,2:59:40
2019,M,35,2:59:45
2019,M,37,2:58:35
2019,M,37,3:00:15
2019,M,37,3:04:14
2019,M,35,2:59:25
2019,M,39,3:01:15
2019,M,37,3:01:30
2019,M,38,3:04:18
2019,M,38,3:02:23
2019,M,37,3:02:22
2019,M,35,3:00:54
2019,M,37,3:04:11
2019,M,39,3:00:25
2019,M,36,3:00:32
2019,M,36,3:03:27
2019,M,39,3:02:19
2019,M,37,3:02:49
2019,M,38,2:57:45
2019,M,36,3:07:26
2019,M,36,3:01:38
2019,M,36,3:04:50
2019,M,39,3:01:54
2019,M,37,2:58:13
2019,M,37,3:02:07
2019,M,35,3:00:16
2019,M,39,3:02:45
2019,M,37,2:55:55
2019,M,38,2:57:53
2019,M,36,2:57:47
2019,M,38,3:04:22
2019,M,36,3:03:10
2019,M,36,2:57:24
2019,M,35,3:01:16
2019,M,38,3:01:13
2019,M,36,2:59:49
2019,M,35,3:04:13
2019,M,38,2:58:30
2019,M,38,3:00:22
2019,M,39,2:58:49
2019,M,39,3:02:28
2019,M,35,2:59:05
2019,M,35,3:02:35
2019,M,39,2:58:08
2019,M,39,2:57:21
2019,M,38,2:58:33
2019,M,38,2:59:28
2019,M,35,2:59:07
2019,M,37,3:07:37
2019,M,35,2:58:20
2019,M,38,3:01:15
2019,M,39,3:00:18
2019,M,35,3:01:10
2019,M,36,3:04:26
2019,M,39,3:02:07
2019,M,35,2:58:57
2019,M,38,2:56:45
2019,M,38,3:02:33
2019,M,38,3:03:05
2019,M,38,2:56:13
2019,M,36,3:02:52
2019,M,39,2:55:06
2019,M,37,3:00:41
2019,M,37,3:02:56
2019,M,38,2:57:58
2019,M,36,2:55:59
2019,M,35,3:04:36
2019,M,36,2:56:23
2019,M,38,3:01:16
2019,M,36,2:56:31
2019,M,38,3:01:46
2019,M,38,3:04:44
2019,M,38,2:58:58
2019,M,39,2:58:17
2019,M,36,2:54:54
2019,M,35,2:56:07
2019,M,36,2:58:51
2019,M,36,3:01:30
2019,M,35,3:02:14
2019,M,36,3:01:18
2019,M,39,3:02:49
2019,M,35,3:01:06
2019,M,39,3:07:45
2019,M,37,3:00:15
2019,M,39,3:00:59
2019,M,39,2:53:44
2019,M,37,2:58:12
2019,M,36,3:02:13
2019,M,38,2:59:09
2019,M,38,3:03:56
2019,M,37,3:02:15
2019,M,39,3:05:45
2019,M,39,2:56:55
2019,M,36,2:58:44
2019,M,35,3:03:59
2019,M,39,3:00:41
2019,M,35,2:58:00
2019,M,38,2:59:40
2019,M,38,2:59:48
2019,M,38,3:02:51
2019,M,37,3:01:58
2019,M,35,3:00:25
2019,M,37,2:58:17
2019,M,36,3:02:50
2019,M,39,3:03:22
2019,M,35,2:57:25
2019,M,36,3:02:52
2019,M,39,2:57:48
2019,M,40,3:02:09
2019,M,44,3:06:46
2019,M,43,3:06:39
2019,M,40,3:07:28
2019,M,43,3:06:04
2019,M,44,3:00:42
2019,M,44,3:08:49
2019,M,40,3:01:12
2019,M,41,3:08:19
2019,M,40,3:05:58
2019,M,40,3:03:25
2019,M,41,3:03:47
2019,M,44,3:04:47
2019,M,41,3:10:01
2019,M,42,3:04:42
2019,M,44,3:08:02
2019,M,44,2:58:28
2019,M,44,3:06:09
2019,M,40,3:05:13
2019,M,44,3:08:46
2019,M,42,3:07:05
2019,M,41,3:09:20
2019,M,43,3:03:07
2019,M,40,3:06:20
2019,M,42,3:03:56
2019,M,43,3:07:16
2019,M,40,3:06:53
2019,M,44,3:02:15
2019,M,40,3:08:16
2019,M,40,3:10:26
2019,M,42,3:04:31
2019,M,44,3:08:48
2019,M,42,3:06:51
2019,M,40,3:03:16
2019,M,42,3:07:53
2019,M,43,3:03:11
2019,M,42,3:07:15
2019,M,42,3:01:45
2019,M,44,3:02:11
2019,M,44,3:06:51
2019,M,42,3:06:07
2019,M,44,3:08:18
2019,M,40,3:04:57
2019,M,40,3:02:32
2019,M,43,3:09:33
2019,M,42,3:02:57
2019,M,41,3:09:11
2019,M,41,3:08:17
2019,M,41,3:10:35
2019,M,42,3:00:09
2019,M,43,3:05:36
2019,M,40,3:05:00
2019,M,41,3:07:38
2019,M,41,3:02:45
2019,M,44,3:11:09
2019,M,42,3:05:35
2019,M,41,2:59:56
2019,M,40,3:06:43
2019,M,44,3:05:43
2019,M,42,3:03:26
2019,M,43,3:08:02
2019,M,44,3:06:02
2019,M,40,3:03:20
2019,M,40,3:05:03
2019,M,40,3:04:28
2019,M,44,3:06:37
2019,M,41,3:04:36
2019,M,42,3:05:38
2019,M,40,3:01:39
2019,M,41,3:03:54
2019,M,41,3:06:33
2019,M,44,3:11:45
2019,M,43,3:03:47
2019,M,42,3:03:29
2019,M,42,3:07:48
2019,M,42,3:10:50
2019,M,40,3:08:38
2019,M,41,3:03:22
2019,M,43,3:08:10
2019,M,44,3:07:04
2019,M,44,3:05:27
2019,M,40,3:02:29
2019,M,44,3:05:47
2019,M,41,3:05:54
2019,M,40,3:06:52
2019,M,41,3:01:24
2019,M,41,3:02:52
2019,M,40,3:06:02
2019,M,43,3:09:52
2019,M,44,3:07:53
2019,M,44,3:04:10
2019,M,42,3:07:52
2019,M,41,3:02:59
2019,M,43,3:04:26
2019,M,41,3:04:47
2019,M,44,3:03:46
2019,M,42,3:04:27
2019,M,42,3:07:51
2019,M,42,3:06:51
2019,M,41,2:59:42
2019,M,44,3:09:00
2019,M,42,3:06:49
2019,M,40,3:02:55
2019,M,42,3:06:13
2019,M,41,3:07:35
2019,M,41,3:09:14
2019,M,40,3:04:21
2019,M,41,3:02:57
2019,M,42,3:02:13
2019,M,41,3:05:44
2019,M,42,3:02:41
2019,M,43,3:08:25
2019,M,42,3:05:01
2019,M,40,3:07:33
2019,M,43,3:05:00
2019,M,44,3:03:49
2019,M,44,3:02:52
2019,M,41,3:08:28
2019,M,44,3:02:13
2019,M,41,3:06:36
2019,M,48,3:19:36
2019,M,49,3:14:43
2019,M,45,3:10:52
2019,M,46,3:13:44
2019,M,47,3:15:05
2019,M,46,3:09:08
2019,M,48,3:18:29
2019,M,48,3:13:26
2019,M,49,3:17:19
2019,M,49,3:15:25
2019,M,45,3:15:08
2019,M,49,3:11:34
2019,M,48,3:18:06
2019,M,46,3:17:16
2019,M,46,3:19:48
2019,M,47,3:14:17
2019,M,46,3:17:00
2019,M,47,3:14:24
2019,M,48,3:18:27
2019,M,48,3:16:55
2019,M,48,3:13:09
2019,M,46,3:16:13
2019,M,45,3:14:01
2019,M,49,3:14:01
2019,M,48,3:16:41
2019,M,48,3:19:48
2019,M,46,3:13:02
2019,M,45,3:15:04
2019,M,46,3:13:00
2019,M,46,3:20:57
2019,M,45,3:20:06
2019,M,46,3:21:37
2019,M,48,3:18:02
2019,M,49,3:12:31
2019,M,49,3:13:55
2019,M,47,3:15:24
2019,M,49,3:15:07
2019,M,48,3:13:42
2019,M,48,3:16:31
2019,M,49,3:14:27
2019,M,49,3:15:18
2019,M,46,3:21:18
2019,M,46,3:16:22
2019,M,49,3:11:43
2019,M,49,3:16:30
2019,M,46,3:16:17
2019,M,47,3:16:58
2019,M,45,3:17:10
2019,M,48,3:12:53
2019,M,45,3:16:18
2019,M,48,3:18:20
2019,M,48,3:23:48
2019,M,47,3:17:09
2019,M,46,3:21:00
2019,M,49,3:20:29
2019,M,49,3:13:42
2019,M,49,3:13:58
2019,M,47,3:20:48
2019,M,48,3:13:25
2019,M,48,3:14:23
2019,M,49,3:17:47
2019,M,46,3:13:27
2019,M,47,3:20:03
2019,M,47,3:18:53
2019,M,45,3:19:17
2019,M,48,3:19:01
2019,M,45,3:13:05
2019,M,46,3:19:00
2019,M,47,3:18:45
2019,M,47,3:17:46
2019,M,48,3:14:57
2019,M,49,3:16:13
2019,M,45,3:13:08
2019,M,49,3:17:30
2019,M,47,3:19:07
2019,M,46,3:17:11
2019,M,48,3:15:41
2019,M,45,3:18:21
2019,M,49,3:15:01
2019,M,49,3:10:42
2019,M,45,3:17:25
2019,M,47,3:15:26
2019,M,45,3:11:55
2019,M,49,3:17:41
2019,M,49,3:18:04
2019,M,48,3:18:37
2019,M,47,3:14:45
2019,M,46,3:14:28
2019,M,46,3:15:47
2019,M,49,3:15:32
2019,M,46,3:12:02
2019,M,47,3:13:23
2019,M,49,3:19:17
2019,M,48,3:15:58
2019,M,46,3:15:30
2019,M,49,3:13:36
2019,M,45,3:16:17
2019,M,47,3:17:10
2019,M,48,3:16:55
2019,M,49,3:20:33
2019,M,49,3:15:49
2019,M,46,3:16:54
2019,M,46,3:14:23
2019,M,46,3:18:32
2019,M,46,3:16:56
2019,M,48,3:18:33
2019,M,48,3:18:18
2019,M,47,3:13:57
2019,M,45,3:16:49
2019,M,48,3:14:34
2019,M,47,3:18:47
2019,M,47,3:15:36
2019,M,49,3:20:06
2019,M,48,3:17:02
2019,M,47,3:16:50
2019,M,49,3:13:53
2019,M,49,3:15:21
2019,M,47,3:16:11
2019,M,46,3:13:10
2019,M,49,3:15:03
2019,M,51,3:20:16
2019,M,50,3:18:00
2019,M,50,3:20:10
2019,M,50,3:19:51
2019,M,53,3:20:57
2019,M,50,3:18:34
2019,M,51,3:25:49
2019,M,53,3:20:03
2019,M,52,3:23:14
2019,M,51,3:24:02
2019,M,51,3:20:55
2019,M,54,3:21:54
2019,M,52,3:19:11
2019,M,50,3:17:51
2019,M,53,3:26:53
2019,M,50,3:21:07
2019,M,54,3:15:45
2019,M,54,3:18:28
2019,M,52,3:17:18
2019,M,52,3:20:12
2019,M,54,3:24:34
2019,M,51,3:24:07
2019,M,50,3:18:48
2019,M,53,3:17:54
2019,M,51,3:23:01
2019,M,51,3:21:36
2019,M,53,3:19:51
2019,M,54,3:25:36
2019,M,54,3:21:31
2019,M,51,3:16:12
2019,M,54,3:14:55
2019,M,54,3:20:58
2019,M,53,3:15:41
2019,M,52,3:22:06
2019,M,53,3:22:44
2019,M,54,3:26:46
2019,M,50,3:18:13
2019,M,51,3:21:56
2019,M,53,3:14:27
2019,M,54,3:19:38
2019,M,51,3:20:01
2019,M,51,3:25:33
2019,M,54,3:17:05
2019,M,52,3:21:55
2019,M,50,3:21:05
2019,M,53,3:26:51
2019,M,50,3:18:05
2019,M,52,3:18:21
2019,M,52,3:22:19
2019,M,53,3:20:41
2019,M,51,3:19:51
2019,M,53,3:18:09
2019,M,50,3:20:34
2019,M,51,3:15:58
2019,M,54,3:21:24
2019,M,50,3:22:37
2019,M,54,3:22:50
2019,M,53,3:27:41
2019,M,52,3:22:57
2019,M,53,3:17:53
2019,M,51,3:20:17
2019,M,52,3:22:37
2019,M,51,3:19:41
2019,M,52,3:26:14
2019,M,52,3:21:17
2019,M,54,3:19:41
2019,M,54,3:19:08
2019,M,51,3:22:43
2019,M,53,3:18:13
2019,M,54,3:15:31
2019,M,51,3:21:38
2019,M,50,3:18:53
2019,M,54,3:25:03
2019,M,53,3:26:04
2019,M,51,3:19:11
2019,M,54,3:20:32
2019,M,54,3:20:18
2019,M,50,3:22:02
2019,M,51,3:21:33
2019,M,53,3:18:54
2019,M,51,3:16:27
2019,M,51,3:21:15
2019,M,52,3:25:06
2019,M,50,3:17:38
2019,M,52,3:19:31
2019,M,52,3:18:39
2019,M,50,3:20:11
2019,M,53,3:14:37
2019,M,52,3:20:48
2019,M,51,3:19:13
2019,M,52,3:25:50
2019,M,54,3:22:15
2019,M,51,3:23:04
2019,M,50,3:20:56
2019,M,50,3:19:48
2019,M,51,3:22:42
2019,M,50,3:16:21
2019,M,51,3:23:44
2019,M,52,3:21:45
2019,M,51,3:20:10
2019,M,53,3:23:50
2019,M,51,3:19:05
2019,M,50,3:18:49
2019,M,50,3:21:16
2019,M,53,3:15:32
2019,M,51,3:20:21
2019,M,51,3:20:07
2019,M,51,3:23:29
2019,M,54,3:25:11
2019,M,53,3:22:13
2019,M,53,3:21:47
2019,M,51,3:21:34
2019,M,54,3:18:19
2019,M,53,3:27:16
2019,M,54,3:23:55
2019,M,52,3:25:50
2019,M,51,3:17:08
2019,M,51,3:22:01
2019,M,53,3:22:02
2019,M,50,3:23:49
2019,M,57,3:26:54
2019,M,57,3:29:45
2019,M,58,3:27:25
2019,M,59,3:29:13
2019,M,55,3:28:11
2019,M,59,3:30:28
2019,M,58,3:33:01
2019,M,57,3:29:15
2019,M,59,3:28:54
2019,M,58,3:24:42
2019,M,57,3:36:10
2019,M,58,3:31:11
2019,M,58,3:27:52
2019,M,58,3:34:17
2019,M,55,3:31:26
2019,M,59,3:25:01
2019,M,55,3:27:07
2019,M,56,3:33:10
2019,M,56,3:26:56
2019,M,58,3:27:37
2019,M,58,3:28:42
2019,M,57,3:29:38
2019,M,57,3:29:59
2019,M,58,3:33:03
2019,M,56,3:31:54
2019,M,58,3:28:30
2019,M,59,3:30:36
2019,M,55,3:25:44
2019,M,58,3:31:36
2019,M,59,3:37:06
2019,M,57,3:31:37
2019,M,55,3:29:59
2019,M,55,3:29:42
2019,M,57,3:30:22
2019,M,57,3:33:06
2019,M,57,3:26:35
2019,M,56,3:32:41
2019,M,59,3:28:26
2019,M,55,3:31:16
2019,M,55,3:34:06
2019,M,55,3:26:54
2019,M,58,3:37:16
2019,M,55,3:33:03
2019,M,56,3:29:20
2019,M,58,3:31:40
2019,M,55,3:28:15
2019,M,59,3:30:53
2019,M,56,3:31:47
2019,M,55,3:25:02
2019,M,58,3:31:28
2019,M,57,3:30:57
2019,M,55,3:33:54
2019,M,58,3:32:34
2019,M,59,3:28:33
2019,M,56,3:28:43
2019,M,55,3:31:00
2019,M,57,3:32:33
2019,M,56,3:28:44
2019,M,58,3:35:05
2019,M,56,3:31:23
2019,M,56,3:31:38
2019,M,55,3:32:56
2019,M,55,3:30:38
2019,M,59,3:32:25
2019,M,58,3:32:21
2019,M,59,3:26:02
2019,M,55,3:28:38
2019,M,59,3:27:26
2019,M,58,3:30:51
2019,M,55,3:28:03
2019,M,57,3:28:49
2019,M,59,3:27:26
2019,M,57,3:24:12
2019,M,56,3:31:22
2019,M,59,3:29:51
2019,M,56,3:31:03
2019,M,59,3:40:14
2019,M,58,3:34:24
2019,M,55,3:30:44
2019,M,55,3:29:05
2019,M,55,3:32:08
2019,M,55,3:27:48
2019,M,57,3:27:11
2019,M,59,3:31:53
2019,M,58,3:26:40
2019,M,56,3:26:00
2019,M,58,3:29:30
2019,M,58,3:33:06
2019,M,55,3:26:39
2019,M,57,3:30:58
2019,M,58,3:31:48
2019,M,55,3:30:11
2019,M,57,3:32:10
2019,M,57,3:28:05
2019,M,57,3:28:38
2019,M,55,3:27:04
2019,M,58,3:29:07
2019,M,55,3:32:58
2019,M,58,3:31:00
2019,M,55,3:28:31
2019,M,57,3:31:51
2019,M,57,3:22:56
2019,M,59,3:31:14
2019,M,56,3:32:06
2019,M,55,3:27:31
2019,M,56,3:28:39
2019,M,59,3:30:49
2019,M,59,3:31:20
2019,M,55,3:29:26
2019,M,59,3:28:25
2019,M,59,3:28:41
2019,M,58,3:31:07
2019,M,59,3:29:20
2019,M,56,3:28:14
2019,M,55,3:28:33
2019,M,58,3:38:49
2019,M,58,3:32:57
2019,M,58,3:32:32
2019,M,55,3:31:23
2019,M,57,3:30:13
2019,M,63,3:42:04
2019,M,60,3:41:25
2019,M,60,3:47:10
2019,M,62,3:46:20
2019,M,60,3:45:12
2019,M,60,3:47:50
2019,M,62,3:48:10
2019,M,63,3:46:54
2019,M,61,3:43:38
2019,M,60,3:46:52
2019,M,64,3:45:59
2019,M,63,3:46:40
2019,M,62,3:49:11
2019,M,63,3:41:54
2019,M,61,3:51:54
2019,M,60,3:47:19
2019,M,60,3:43:56
2019,M,63,3:49:29
2019,M,64,3:44:02
2019,M,61,3:42:14
2019,M,61,3:47:54
2019,M,62,3:45:22
2019,M,60,3:48:31
2019,M,62,3:44:34
2019,M,63,3:45:36
2019,M,61,3:45:01
2019,M,61,3:42:07
2019,M,62,3:44:18
2019,M,63,3:41:50
2019,M,63,3:43:50
2019,M,63,3:48:36
2019,M,64,3:44:59
2019,M,62,3:44:17
2019,M,64,3:49:33
2019,M,61,3:42:11
2019,M,62,3:44:47
2019,M,61,3:44:40
2019,M,64,3:47:37
2019,M,62,3:45:25
2019,M,60,3:44:36
2019,M,63,3:46:28
2019,M,64,3:45:38
2019,M,63,3:50:54
2019,M,60,3:41:59
2019,M,61,3:48:32
2019,M,64,3:51:01
2019,M,60,3:48:16
2019,M,63,3:47:49
2019,M,61,3:44:02
2019,M,61,3:47:53
2019,M,63,3:45:28
2019,M,63,3:48:04
2019,M,63,3:39:20
2019,M,64,3:43:57
2019,M,61,3:40:18
2019,M,60,3:48:13
2019,M,61,3:43:48
2019,M,63,3:47:56
2019,M,62,3:44:09
2019,M,60,3:43:41
2019,M,62,3:49:34
2019,M,63,3:48:27
2019,M,62,3:48:37
2019,M,60,3:49:46
2019,M,64,3:47:38
2019,M,63,3:48:05
2019,M,62,3:49:27
2019,M,60,3:45:22
2019,M,63,3:44:33
2019,M,62,3:48:59
2019,M,63,3:47:10
2019,M,64,3:45:43
2019,M,63,3:46:01
2019,M,61,3:47:30
2019,M,60,3:43:28
2019,M,64,3:43:15
2019,M,60,3:43:54
2019,M,62,3:46:22
2019,M,61,3:40:32
2019,M,60,3:40:55
2019,M,62,3:46:43
2019,M,64,3:46:24
2019,M,61,3:42:13
2019,M,60,3:47:47
2019,M,61,3:44:43
2019,M,62,3:45:31
2019,M,61,3:47:37
2019,M,64,3:46:15
2019,M,61,3:49:57
2019,M,64,3:47:19
2019,M,61,3:50:53
2019,M,62,3:39:34
2019,M,61,3:41:35
2019,M,61,3:42:15
2019,M,61,3:44:48
2019,M,62,3:42:43
2019,M,63,3:42:22
2019,M,61,3:43:15
2019,M,60,3:43:30
2019,M,61,3:48:18
2019,M,64,3:44:17
2019,M,61,3:47:21
2019,M,64,3:48:37
2019,M,61,3:48:39
2019,M,60,3:44:51
2019,M,60,3:42:36
2019,M,62,3:49:26
2019,M,63,3:41:01
2019,M,62,3:41:40
